"TSectors","Intensity"
"Agriculture",0
"Business",31.4
"Catholic",0
"Criminals",176.4
"Dissident",33
"Education",0
"Exiles",0
"Food Ministry",0
"General Population",870.9
"Government",171.6
"Heavy Industrial",45
"Human Rights IGOs",40
"Human Rights Ministry",0
"Human Rights NGOs",0
"Industrial",0
"Intelligence Ministry",0
"Jewish",0
"Labor",31.8
"Labor Ministry",0
"Media",48.5
"Medical",31
"Military",45
"Military Intelligence",0
"Muslim",0
"National Religious",38
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",0
"Protestors",36
"Provincial Party",0
"Radicals",0
"Rebel",0
"Refugees",0
"Social",72.2
"Unidentified Forces",44
