"TSectors","Intensity"
"Agricultural",0
"Business",0
"Catholic",0
"Criminals",0
"Dissident",247
"Education",0
"Entertainment",0
"Environment Ministry",0
"General Population",310.4
"Government",20.9
"Human Rights NGOs",0
"International Religious",0
"Justice",0
"Labor",8
"Legal",3
"Legislative",0
"Local",0
"Media",0
"Medical",0
"Military",0
"Municipal",0
"Muslim",0
"National Religious",0
"Nilotic",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",7
"Police",290
"Protestors",0
"Provincial",0
"Rebel",0
"Refugees",3
"Social",708.4
"Television Entertainment",0
"Unidentified Forces",25
"Upper House",0
