"TSectors","Intensity"
"Agricultural",0
"Banned Parties",0
"Business",2.6
"Criminals",0
"Defense",0
"Dissident",232.7
"Education",18.3
"Elite",0
"Executive",0
"General Population",0
"Government",1012.9
"Intelligence Ministry",11.1
"Interior",0
"International Religious",0
"Judicial",3.6
"Kurd (Ethnic Group)",0
"Labor",101.1
"Legal",3.1
"Legislative",0
"Local",0
"Media",86.3
"Medical",0
"Military",0
"Muslim",11.1
"National Religious",0
"Nongovernmental Organizations",0
"Parties",59.5
"Police",0
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",0
"Social",1203.5
"Sunni",0
"Unidentified Forces",509.7
