"TSectors","Intensity"
"Agricultural",0
"Army",0
"Banned Parties",0
"Center Left",0
"Criminals",59
"Dissident",114
"Education",7.7
"Exiles",0
"Far Left",0
"Fundamentalist",0
"General Population",189.7
"Government",41.8
"Human Rights IGOs",32
"Human Rights NGOs",14
"Information",13
"International Ethnic",24
"Kurd (Ethnic Group)",0
"Labor",7
"Labor NGOs",0
"Legal",0
"Media",0
"Military",37.2
"Military Intelligence",0
"National",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",31
"Protestors",0
"Radicals",0
"Radio News",0
"Rebel",10.6
"Social",0
"State-Owned Science",0
"Sunni",0
"Unidentified Forces",34
