"TSectors","Intensity"
"Business",21.2
"Cabinet",0
"Criminals",58.2
"Dissident",0
"Education",8.2
"Elite",0
"Executive",0
"Executive Office",0
"Exiles",0
"Foreign Ministry",0
"General Population",356.6
"Government",300.3
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Interior",0
"International Religious",47.2
"Judicial",0
"Labor",29.2
"Legal",0
"Legislative",0
"Media",15.2
"Medical",0
"Military",0
"Muslim",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Parties",0
"Police",0
"Protestors",0
"Rebel",21.2
"Refugees",0
"Social",0
"Unidentified Forces",140.7
