"TSectors","Intensity"
"Agricultural",0
"Army",71.2
"Banned Parties",0
"Center Left",0
"Criminals",126.2
"Dissident",66.2
"Education",0
"Exiles",0
"Far Left",0
"Fundamentalist",0
"General Population",0
"Government",0
"Human Rights IGOs",75.2
"Human Rights NGOs",0
"Information",0
"International Ethnic",0
"Kurd (Ethnic Group)",0
"Labor",0
"Labor NGOs",0
"Legal",75.2
"Media",0
"Military",0
"Military Intelligence",0
"National",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",89.2
"Protestors",0
"Radicals",0
"Radio News",0
"Rebel",0
"Social",119.1
"State-Owned Science",0
"Sunni",0
"Unidentified Forces",81.2
