"TSectors","Intensity"
"(National) Major Party",16
"Agricultural",0
"Buddhist",0
"Business",0
"Criminals",34.5
"Dissident",0
"Education",0
"Elite",9
"Exiles",0
"General Population",121.5
"Government",26.4
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Religious",0
"Judicial",5
"Labor",0
"Legislative",0
"Media",0
"Medical",0
"Military",9
"Municipal",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",13
"Opposition Major Party (Out Of Government)",0
"Parties",0
"Police",20
"Protestors",11
"Radicals",0
"Rebel",0
"Social",28
"Unidentified Forces",0
