"TSectors","Intensity"
"Agricultural",0
"Buddhist",0
"Business",0
"Criminals",0
"Dissident",513.2
"Education",55.5
"Exiles",0
"Finance",11
"General Population",0
"Government",113.3
"Human Rights IGOs",0
"Human Rights NGOs",45
"Ideological",4.6
"International Ethnic",0
"International Religious",0
"Local",15
"Media",0
"Medical",10
"Municipal",0
"Muslim",38.2
"National Ethnic",28
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",293
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",0
"Separatists",0
"Social",757.6
"State Media",0
"Unidentified Forces",13
"Uyghur",0
