"TSectors","Intensity"
"(National) Minor Party",10.1
"Army",0
"Catholic",0
"Criminals",4.6
"Dissident",0
"Education",0
"Executive Office",11
"General Population",87.8
"Government",23.6
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",21
"Insurgents",0
"International Ethnic",75.2
"International Religious",0
"Kurd (Ethnic Group)",18
"Labor",0
"Legal",0
"Local",0
"Media",16
"Military",54
"Municipal",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",10.1
"Parties",5.6
"Police",9
"Protestors",12
"Radicals",0
"Rebel",0
"Refugees",0
"Separatists",32
"Social",4.2
"Unidentified Forces",0
