"TSectors","Intensity"
"Agricultural",5
"Business",10
"Christian",0
"Criminals",27
"Dissident",94
"Education",12
"Elections Ministry",0
"Exiles",0
"General Population",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",0
"Insurgents",0
"International Dissident",0
"International Insurgents",0
"International Religious",0
"Labor",0
"Legal",4
"Marines",0
"Media",4
"Military",8.6
"Municipal",0
"National Religious",10.6
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",0
"Protestors",9
"Radicals",0
"Rebel",0
"Separatists",0
"Social",301.1
"State Owned Enterprises",0
"State-Owned Transportation",0
"Sunni",0
"Unidentified Forces",100
