"TSectors","Intensity"
"(National) Major Party",0
"Banned Parties",0
"Christian",0
"Criminals",0
"Dissident",35.8
"Education",0
"Elections Ministry",0
"General Population",15.2
"Government",17.8
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",0
"International Ethnic",15.7
"International Religious",0
"Legal",0
"Legislative",0
"Media",19.2
"Military",0
"Municipal",11.2
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Oromo",0
"Parties",44.2
"Police",0
"Protestors",0
"Radicals",0
"Rebel",0
"Refugees",0
"Separatists",0
"Social",60.1
"State Media",0
"Unidentified Forces",5.8
