"TSectors","Intensity"
"Agricultural",0
"Buddhist",0
"Criminals",0
"Defense",0
"Dissident",0
"Elections Ministry",0
"Exiles",0
"General Population",133.4
"Government",93.4
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Intelligence Ministry",0
"Interior",0
"International Ethnic",0
"International Religious",0
"Labor",211.6
"Media",0
"Medical",0
"Military",0
"Muslim",0
"National Religious",228
"Nongovernmental Organization (International)",223
"Nongovernmental Organizations",212
"Police",0
"Protestors",229
"Radicals",0
"Rebel",233
"Refugees",0
"Separatists",0
"Social",149.6
"State Media",0
