"TSectors","Intensity"
"Business",0
"Criminals",0
"Defense",0
"Dissident",2055.1
"Education",0
"Elite",2
"Executive",542.6
"Executive Office",0
"General Population",540.3
"Government",306.7
"Human Rights IGOs",0
"Human Rights NGOs",48
"Insurgents",0
"Intelligence Ministry",0
"International Dissident",0
"International Radicals",0
"International Religious",9.5
"Labor",0
"Local",27
"Media",0
"Medical",0
"Military",792.3
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",21
"Police",353.6
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",14
"Separatists",0
"Shia",0
"Social",445.4
"Unidentified Forces",19.5
