"TSectors","Intensity"
"Agricultural",0
"Business",4
"Christian",0
"Criminals",68
"Dissident",18.8
"Education",28
"Elections Ministry",7.8
"Exiles",0
"General Population",73.4
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",0
"Insurgents",0
"International Dissident",0
"International Insurgents",0
"International Religious",5
"Labor",0
"Legal",0
"Marines",0
"Media",7.8
"Military",8.8
"Municipal",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",80.3
"Protestors",0
"Radicals",1.8
"Rebel",38.8
"Separatists",0
"Social",264
"State Owned Enterprises",0
"State-Owned Transportation",0
"Sunni",0
"Unidentified Forces",0
