"TSectors","Intensity"
"(National) Major Party",7.8
"Agricultural",0
"Buddhist",0
"Business",26.8
"Criminals",77.8
"Dissident",69.8
"Education",6
"Elite",0
"Exiles",0
"General Population",0
"Government",28.2
"Government Major Party (In Government)",4.8
"Human Rights IGOs",15.2
"Human Rights NGOs",0
"Insurgents",0
"International Religious",0
"Judicial",2.8
"Labor",2.8
"Legislative",2.8
"Media",15.8
"Medical",0
"Military",11.8
"Municipal",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",8.8
"Opposition Major Party (Out Of Government)",0
"Parties",17.8
"Police",23.3
"Protestors",26.8
"Radicals",0
"Rebel",2.8
"Social",258.8
"Unidentified Forces",0
