"TSectors","Intensity"
"Agricultural",0
"Buddhist",0
"Criminals",0
"Defense",12.6
"Dissident",12.6
"Elections Ministry",0
"Exiles",0
"General Population",9.6
"Government",0
"Government Major Party (In Government)",0
"Human Rights IGOs",9.6
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Intelligence Ministry",0
"Interior",0
"International Ethnic",0
"International Religious",0
"Labor",7.6
"Media",17.6
"Medical",0
"Military",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",0
"Protestors",14.6
"Radicals",0
"Rebel",17.6
"Refugees",0
"Separatists",17.6
"Social",17.6
"State Media",0
