"TSectors","Intensity"
"(National) Major Party",0
"Army",0
"Business",63.9
"Criminals",75.9
"Dissident",156.9
"Education",44.5
"Executive",47.6
"Fundamentalist",0
"General Population",600
"Government",439.2
"Ideological",511.2
"Insurgents",40.3
"Intelligence Ministry",0
"International Religious",510.4
"Judicial",0
"Labor",58.5
"Legal",0
"Legislative",45.3
"Local",0
"Media",54.5
"Medical",0
"Military",235.7
"Municipal",84.9
"National Religious",52.9
"Nongovernmental Organizations",0
"Parties",59.4
"Police",191.3
"Protestors",71.9
"Provincial",0
"Radicals",0
"Rebel",86.9
"Social",1013.8
"Sunni",0
"Unidentified Forces",157.9
