"TSectors","Intensity"
"(National) Minor Party",0
"Agriculture",0
"Army",0
"Centrist",0
"Criminals",0
"Dissident",37
"General Population",44.4
"Health Ministry",0
"Human Rights IGOs",23.2
"Human Rights NGOs",0
"Labor",0
"Local",0
"Media",0
"Military",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",23.2
"Nongovernmental Organizations",0
"Police",23
"Protestors",23
"Provincial",0
"Radicals",0
"Rebel",0
"Social",14
"State-Owned Transportation",0
"Unidentified Forces",0
