"TSectors","Intensity"
"Agricultural",0
"Banned Parties",0
"Business",0
"Criminals",45.4
"Defense",0
"Dissident",171.4
"Education",0
"Elite",9.9
"Executive",9.4
"General Population",432.9
"Government",167.2
"Intelligence Ministry",0
"Interior",20.4
"International Religious",7
"Judicial",65.4
"Kurd (Ethnic Group)",0
"Labor",0
"Legal",0
"Legislative",16.7
"Local",12.4
"Media",0
"Medical",0
"Military",198.4
"Muslim",0
"National Religious",0
"Nongovernmental Organizations",0
"Parties",7
"Police",143.4
"Protestors",0
"Provincial",15.4
"Radicals",0
"Rebel",0
"Social",193.8
"Sunni",0
"Unidentified Forces",92.4
