"TSectors","Intensity"
"Business",10.4
"Cabinet",23.4
"Criminals",0
"Dissident",15.4
"Education",0
"Elite",7.9
"Executive",0
"Executive Office",4.6
"Exiles",13.4
"Foreign Ministry",0
"General Population",78.4
"Government",32.5
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Interior",0
"International Religious",0
"Judicial",0
"Labor",2
"Legal",0
"Legislative",4.4
"Media",4.4
"Medical",0
"Military",0
"Muslim",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Parties",10.4
"Police",14.4
"Protestors",5.4
"Rebel",12
"Refugees",0
"Social",60.5
"Unidentified Forces",32.2
