"TSectors","Intensity"
"(National) Major Party",21.6
"Agricultural",0
"Buddhist",0
"Business",0
"Criminals",118.5
"Dissident",29
"Education",0
"Elite",19
"Exiles",19
"General Population",15
"Government",36.9
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",34
"Insurgents",0
"International Religious",0
"Judicial",0
"Labor",0
"Legislative",28.5
"Media",14
"Medical",0
"Military",74
"Municipal",0
"Muslim",24
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",58.5
"Opposition Major Party (Out Of Government)",14
"Parties",39
"Police",66
"Protestors",48
"Radicals",0
"Rebel",0
"Social",461.2
"Unidentified Forces",19
