"TSectors","Intensity"
"Agricultural",0
"Army",0
"Banned Parties",0
"Center Left",0
"Criminals",62.4
"Dissident",106.6
"Education",62.4
"Exiles",0
"Far Left",0
"Fundamentalist",57.4
"General Population",123.1
"Government",0
"Human Rights IGOs",73.6
"Human Rights NGOs",0
"Information",0
"International Ethnic",97.4
"Kurd (Ethnic Group)",67.4
"Labor",50.6
"Labor NGOs",0
"Legal",57.4
"Media",49.4
"Military",55.4
"Military Intelligence",0
"National",0
"Nongovernmental Organization (International)",66.4
"Nongovernmental Organizations",0
"Police",50.9
"Protestors",46.6
"Radicals",0
"Radio News",0
"Rebel",64.4
"Social",121.8
"State-Owned Science",0
"Sunni",0
"Unidentified Forces",57.4
