"TSectors","Intensity"
"(National) Minor Party",33
"Army",0
"Catholic",0
"Criminals",0
"Dissident",153.6
"Education",28.2
"Executive Office",35
"General Population",0
"Government",142
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Ethnic",0
"International Religious",0
"Kurd (Ethnic Group)",0
"Labor",30
"Legal",0
"Local",34.2
"Media",36
"Military",63.5
"Municipal",32.2
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",35
"Parties",36.6
"Police",83.5
"Protestors",0
"Radicals",0
"Rebel",0
"Refugees",0
"Separatists",0
"Social",182.9
"Unidentified Forces",71
