"TSectors","Intensity"
"(National) Minor Party",0
"Air Force",67.8
"Army",38.8
"Business",0
"Center Right",0
"Centrist",17.8
"Criminals",0
"Dissident",240.9
"Education",26.8
"Executive",0
"General Population",1392
"Government",541.1
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",27.8
"International Ethnic",26.8
"International Religious",27.8
"Labor",0
"Local",0
"Media",0
"Medical",0
"Military",293.9
"Muslim",12.8
"National Religious",0
"News",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",19.8
"Parties",14.8
"Police",396.3
"Protestors",0
"Provincial",0
"Radicals",46.8
"Rebel",47.8
"Social",847.9
"Unidentified Forces",1127.1
