"TSectors","Intensity"
"Agricultural",0
"Business",0
"Catholic",0
"Criminals",59
"Dissident",0
"Education",0
"Entertainment",0
"Environment Ministry",0
"General Population",53
"Government",39
"Human Rights NGOs",0
"International Religious",0
"Justice",0
"Labor",34
"Legal",0
"Legislative",23
"Local",23
"Media",29
"Medical",0
"Military",24
"Municipal",0
"Muslim",0
"National Religious",0
"Nilotic",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",27.4
"Police",67.5
"Protestors",0
"Provincial",0
"Rebel",0
"Refugees",29
"Social",98.7
"Television Entertainment",0
"Unidentified Forces",28
"Upper House",0
