"TSectors","Intensity"
"Agricultural",0
"Buddhist",29.8
"Business",35.4
"Criminals",70.2
"Dissident",100.8
"Education",29.4
"Exiles",0
"Finance",0
"General Population",347.1
"Government",17.9
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",24.3
"International Ethnic",0
"International Religious",0
"Local",32.8
"Media",0
"Medical",39.8
"Municipal",0
"Muslim",0
"National Ethnic",39.8
"National Religious",34.8
"Nongovernmental Organization (International)",38.8
"Nongovernmental Organizations",34.8
"Police",0
"Protestors",23.4
"Provincial",31.8
"Radicals",0
"Rebel",39.8
"Separatists",0
"Social",180.6
"State Media",0
"Unidentified Forces",0
"Uyghur",0
