"TSectors","Intensity"
"Agricultural",0
"Business",115.4
"Catholic",0
"Criminals",124.4
"Dissident",118.4
"Education",100.4
"Entertainment",0
"Environment Ministry",0
"General Population",179.3
"Government",0
"Human Rights NGOs",0
"International Religious",0
"Justice",0
"Labor",103
"Legal",94.4
"Legislative",108.4
"Local",0
"Media",0
"Medical",0
"Military",0
"Municipal",0
"Muslim",0
"National Religious",101.4
"Nilotic",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",120
"Protestors",0
"Provincial",0
"Rebel",0
"Refugees",0
"Social",209.4
"Television Entertainment",0
"Unidentified Forces",0
"Upper House",0
