"TSectors","Intensity"
"(National) Major Party",0
"Army",35.4
"Business",17.4
"Criminals",53.6
"Dissident",276.4
"Education",3.4
"Executive",28.9
"Fundamentalist",273.3
"General Population",948.1
"Government",339.2
"Ideological",525.8
"Insurgents",0
"Intelligence Ministry",7.4
"International Religious",27.8
"Judicial",4.4
"Labor",83.4
"Legal",0
"Legislative",7.5
"Local",0
"Media",14.9
"Medical",16.4
"Military",259
"Municipal",0
"National Religious",25.4
"Nongovernmental Organizations",0
"Parties",8.4
"Police",335.4
"Protestors",21.4
"Provincial",0
"Radicals",0
"Rebel",118.4
"Social",22.2
"Sunni",0
"Unidentified Forces",224.4
