"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",39.1
"Berber-Kabyle",0
"Business",40.9
"Criminals",0
"Dissident",137.3
"Education",44.3
"Elite",0
"Ethnic NGOs",0
"Fundamentalist",0
"General Population",0
"Government",0
"Housing",0
"Human Rights IGOs",53.3
"Insurgents",0
"International Religious",0
"Judicial",0
"Labor",0
"Legal",0
"Legislative",0
"Local",0
"Media",0
"Medical",0
"Military",0
"Muslim",54.3
"National Religious",0
"Nongovernmental Organization (International)",0
"Police",0
"Protestors",31.7
"Provincial",0
"Radicals",0
"Rebel",0
"Separatists",0
"Social",83.5
"Unidentified Forces",164.3
