"TSectors","Intensity"
"(National) Major Party",0
"Army",18.4
"Business",56.4
"Criminals",55.4
"Dissident",25.4
"Education",25.6
"Executive",37.4
"Fundamentalist",30.4
"General Population",455.7
"Government",154
"Ideological",144.3
"Insurgents",21.4
"Intelligence Ministry",47.4
"International Religious",0
"Judicial",0
"Labor",58.4
"Legal",0
"Legislative",0
"Local",82.7
"Media",13.4
"Medical",18.4
"Military",319.6
"Municipal",0
"National Religious",0
"Nongovernmental Organizations",14.4
"Parties",24.4
"Police",118.4
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",43.4
"Social",462.1
"Sunni",212.9
"Unidentified Forces",96.4
