"TSectors","Intensity"
"(National) Major Party",0
"Army",62.5
"Business",32.5
"Criminals",77.5
"Dissident",27.5
"Education",33.5
"Executive",97.7
"Fundamentalist",328.6
"General Population",658.8
"Government",415.8
"Ideological",0
"Insurgents",0
"Intelligence Ministry",0
"International Religious",153
"Judicial",23
"Labor",69.5
"Legal",0
"Legislative",16.5
"Local",0
"Media",0
"Medical",0
"Military",0
"Municipal",21.5
"National Religious",32.5
"Nongovernmental Organizations",67.5
"Parties",147.3
"Police",269
"Protestors",37
"Provincial",42
"Radicals",0
"Rebel",83.5
"Social",28.5
"Sunni",177.3
"Unidentified Forces",346.3
