"TSectors","Intensity"
"(National) Major Party",0
"Army",0
"Business",0
"Criminals",16
"Dissident",128.2
"Education",1
"Executive",22
"Fundamentalist",662.1
"General Population",36.6
"Government",82.4
"Ideological",12
"Insurgents",0
"Intelligence Ministry",0
"International Religious",0
"Judicial",10
"Labor",25
"Legal",0
"Legislative",1.6
"Local",10
"Media",46
"Medical",64
"Military",377.5
"Municipal",0
"National Religious",0
"Nongovernmental Organizations",0
"Parties",1
"Police",747.1
"Protestors",0
"Provincial",0
"Radicals",6
"Rebel",0
"Social",1289
"Sunni",0
"Unidentified Forces",356.6
