"TSectors","Intensity"
"Agricultural",22.7
"Buddhist",0
"Business",20.2
"Criminals",49.7
"Dissident",41
"Education",19.4
"Exiles",0
"Finance",0
"General Population",193
"Government",45.4
"Human Rights IGOs",22.7
"Human Rights NGOs",36.7
"Ideological",46.7
"International Ethnic",0
"International Religious",0
"Local",29.9
"Media",0
"Medical",47.5
"Municipal",29.2
"Muslim",29.7
"National Ethnic",0
"National Religious",0
"Nongovernmental Organization (International)",27.7
"Nongovernmental Organizations",0
"Police",9.9
"Protestors",28.3
"Provincial",0
"Radicals",0
"Rebel",0
"Separatists",12.7
"Social",0
"State Media",0
"Unidentified Forces",22.7
"Uyghur",0
