"TSectors","Intensity"
"Agricultural",0
"Banned Parties",0
"Business",0
"Criminals",23
"Defense",0
"Dissident",24
"Education",0
"Elite",64.5
"Executive",25
"General Population",0
"Government",816.6
"Intelligence Ministry",0
"Interior",0
"International Religious",0
"Judicial",0
"Kurd (Ethnic Group)",0
"Labor",0
"Legal",0
"Legislative",10.5
"Local",0
"Media",0
"Medical",0
"Military",42
"Muslim",0
"National Religious",62
"Nongovernmental Organizations",12
"Parties",27.5
"Police",73.5
"Protestors",477
"Provincial",2
"Radicals",0
"Rebel",15
"Social",650.8
"Sunni",0
"Unidentified Forces",169
