"TSectors","Intensity"
"(National) Major Party",11.5
"Agricultural",8
"Arab",0
"Beja",0
"Business",0
"Criminals",8
"Dissident",222.6
"Education",8
"General Population",55.2
"Government",11.5
"Government Major Party (In Government)",0
"Health Ministry",0
"Human Rights IGOs",15
"Human Rights NGOs",0
"Insurgents",0
"Intelligence Ministry",7
"International Ethnic",10
"International Religious",8
"Labor",0
"Local",6
"Media",14
"Military",279.1
"National Ethnic",8
"National Ethnic Minority",0
"Nongovernmental Organization (International)",6
"Nongovernmental Organizations",0
"Police",10.5
"Print News",7
"Protestors",0
"Provincial",13.3
"Rebel",49.8
"Refugees",2.8
"Social",101.5
"Unidentified Forces",70
"Women",0
