"TSectors","Intensity"
"Agricultural",15.3
"Buddhist",0
"Business",0
"Criminals",0
"Dissident",118.3
"Education",0
"Exiles",0
"Finance",0
"General Population",208.5
"Government",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",0
"International Ethnic",0
"International Religious",0
"Local",0
"Media",18.7
"Medical",37.1
"Municipal",20.7
"Muslim",0
"National Ethnic",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",56.9
"Police",14.3
"Protestors",12.9
"Provincial",0
"Radicals",0
"Rebel",0
"Separatists",0
"Social",206.6
"State Media",0
"Unidentified Forces",0
"Uyghur",0
