"TSectors","Intensity"
"(National) Minor Party",0
"Agriculture",0
"Army",0
"Centrist",0
"Criminals",0
"Dissident",43
"General Population",0
"Health Ministry",0
"Human Rights IGOs",0
"Human Rights NGOs",34
"Labor",0
"Local",0
"Media",0
"Military",12
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",16
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",0
"Social",15.4
"State-Owned Transportation",0
"Unidentified Forces",12
