"TSectors","Intensity"
"Agriculture",0
"Business",24.6
"Catholic",0
"Criminals",0
"Dissident",219.3
"Education",7.2
"Exiles",0
"Food Ministry",0
"General Population",0
"Government",41
"Heavy Industrial",0
"Human Rights IGOs",0
"Human Rights Ministry",0
"Human Rights NGOs",0
"Industrial",0
"Intelligence Ministry",0
"Jewish",0
"Labor",12.8
"Labor Ministry",0
"Media",28.4
"Medical",0
"Military",0
"Military Intelligence",0
"Muslim",0
"National Religious",24.4
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",186.7
"Protestors",0
"Provincial Party",0
"Radicals",0
"Rebel",0
"Refugees",47.8
"Social",1111
"Unidentified Forces",18.4
