"TSectors","Intensity"
"Business",0
"Cabinet",0
"Criminals",0
"Dissident",18.4
"Education",0
"Elite",0
"Executive",2.4
"Executive Office",18.4
"Exiles",3.4
"Foreign Ministry",0
"General Population",75.5
"Government",90.7
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Interior",0
"International Religious",5.4
"Judicial",0
"Labor",7.2
"Legal",0
"Legislative",0
"Media",2.4
"Medical",8.4
"Military",3.4
"Muslim",0
"Nongovernmental Organization (International)",3.4
"Nongovernmental Organizations",0
"Parties",12.4
"Police",0
"Protestors",9
"Rebel",17.4
"Refugees",0
"Social",3.4
"Unidentified Forces",0.4
