"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",20
"Arab",15
"Beja",0
"Business",21
"Criminals",36
"Dissident",10
"Education",30.5
"General Population",289.8
"Government",21.6
"Government Major Party (In Government)",0
"Health Ministry",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"Intelligence Ministry",0
"International Ethnic",0
"International Religious",4.8
"Labor",0
"Local",0
"Media",8
"Military",0
"National Ethnic",0
"National Ethnic Minority",0
"Nongovernmental Organization (International)",20
"Nongovernmental Organizations",0
"Police",79.5
"Print News",0
"Protestors",46.6
"Provincial",0
"Rebel",38
"Refugees",0
"Social",0
"Unidentified Forces",37.1
"Women",0
