"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",0
"Business",142.5
"Criminals",0
"Dissident",528.8
"Education",78.8
"General Population",0
"Government",1076
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",46.2
"Insurgents",50.8
"International Religious",159.3
"Kashmiri",0
"Labor",31.3
"Legislative",0
"Media",0
"Medical",54.8
"Military",0
"Muslim",118.8
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",116.8
"Opposition Major Party (Out Of Government)",176.2
"Parties",28.1
"Police",192.4
"Protestors",110
"Radicals",62.8
"Rebel",0
"Separatists",69.8
"Sikh",56.8
"Social",2878.9
"Unidentified Forces",236.4
