"TSectors","Intensity"
"(National) Major Party",233.1
"Agricultural",88
"Business",271
"Criminals",0
"Dissident",823.5
"Education",121.6
"General Population",1517.1
"Government",627.8
"Government Major Party (In Government)",0
"Human Rights IGOs",131
"Human Rights NGOs",0
"Ideological",62
"Insurgents",0
"International Religious",69.2
"Kashmiri",0
"Labor",100
"Legislative",137.5
"Media",75
"Medical",64.7
"Military",0
"Muslim",0
"National Religious",85.4
"Nongovernmental Organization (International)",86.5
"Nongovernmental Organizations",64.5
"Opposition Major Party (Out Of Government)",0
"Parties",138.7
"Police",596.4
"Protestors",154.2
"Radicals",0
"Rebel",0
"Separatists",0
"Sikh",98
"Social",1717.9
"Unidentified Forces",198
