"TSectors","Intensity"
"Agricultural",0
"Banned Parties",0
"Business",0
"Criminals",55.4
"Defense",0
"Dissident",105.4
"Education",44.4
"Elite",0
"Executive",40.8
"General Population",345.4
"Government",422.3
"Intelligence Ministry",0
"Interior",0
"International Religious",0
"Judicial",0
"Kurd (Ethnic Group)",0
"Labor",0
"Legal",49.4
"Legislative",36.4
"Local",38.4
"Media",0
"Medical",0
"Military",179.4
"Muslim",0
"National Religious",0
"Nongovernmental Organizations",0
"Parties",14
"Police",127.6
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",0
"Social",462.9
"Sunni",0
"Unidentified Forces",123.4
