"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",0
"Arab",0
"Beja",0
"Business",0
"Criminals",0
"Dissident",4
"Education",4
"General Population",0
"Government",177.8
"Government Major Party (In Government)",0
"Health Ministry",0
"Human Rights IGOs",0
"Human Rights NGOs",13
"Insurgents",0
"Intelligence Ministry",14
"International Ethnic",0
"International Religious",11
"Labor",0
"Local",0
"Media",9
"Military",0
"National Ethnic",0
"National Ethnic Minority",0
"Nongovernmental Organization (International)",0.6
"Nongovernmental Organizations",0
"Police",24
"Print News",0
"Protestors",34
"Provincial",33
"Rebel",96
"Refugees",23
"Social",289.8
"Unidentified Forces",43.1
"Women",0
