"TSectors","Intensity"
"(National) Major Party",8.3
"Army",26.3
"Business",0
"Criminals",38.7
"Dissident",22.7
"Education",0
"Executive",0
"Fundamentalist",0
"General Population",0
"Government",494.7
"Ideological",0
"Insurgents",54.3
"Intelligence Ministry",0
"International Religious",44.5
"Judicial",28.3
"Labor",29.7
"Legal",0
"Legislative",12.7
"Local",15.3
"Media",8.3
"Medical",37.3
"Military",0
"Municipal",0
"National Religious",0
"Nongovernmental Organizations",0
"Parties",40.3
"Police",125.5
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",127.3
"Social",631.5
"Sunni",471.3
"Unidentified Forces",89
