"TSectors","Intensity"
"Agricultural",0
"Buddhist",0
"Business",0
"Criminals",0
"Dissident",187.6
"Education",0
"Exiles",6
"Finance",0
"General Population",0
"Government",29.7
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",6
"International Ethnic",0
"International Religious",0
"Local",12
"Media",0
"Medical",0
"Municipal",0
"Muslim",0
"National Ethnic",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",18
"Police",53.5
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",0
"Separatists",10
"Social",658.7
"State Media",0
"Unidentified Forces",20
"Uyghur",0
