"TSectors","Intensity"
"Agriculture",6.2
"Business",44.8
"Catholic",0
"Criminals",0
"Dissident",85.6
"Education",34.3
"Exiles",0
"Food Ministry",0
"General Population",744.6
"Government",7.2
"Heavy Industrial",0
"Human Rights IGOs",0
"Human Rights Ministry",0
"Human Rights NGOs",0
"Industrial",0
"Intelligence Ministry",0
"Jewish",0
"Labor",0
"Labor Ministry",0
"Media",0
"Medical",0
"Military",61.1
"Military Intelligence",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",21.2
"Police",28.1
"Protestors",0
"Provincial Party",0
"Radicals",0
"Rebel",0
"Refugees",0
"Social",571.700000000001
"Unidentified Forces",11.2
