"TSectors","Intensity"
"(National) Minor Party",0
"Air Force",0
"Army",0
"Business",57.7
"Center Right",7.4
"Centrist",0
"Criminals",43.4
"Dissident",324.9
"Education",73.9
"Executive",1.4
"General Population",230.9
"Government",37.7
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Ethnic",0
"International Religious",91.4
"Labor",88
"Local",0
"Media",24.4
"Medical",0
"Military",69
"Muslim",0
"National Religious",24.5
"News",0
"Nongovernmental Organization (International)",0.4
"Nongovernmental Organizations",32
"Parties",0
"Police",358
"Protestors",0
"Provincial",0
"Radicals",8.4
"Rebel",0
"Social",214
"Unidentified Forces",116.4
