"TSectors","Intensity"
"Agriculture",0
"Business",0
"Catholic",0
"Criminals",0
"Dissident",181
"Education",19.8
"Exiles",0
"Food Ministry",0
"General Population",572.600000000001
"Government",188.3
"Heavy Industrial",0
"Human Rights IGOs",0
"Human Rights Ministry",0
"Human Rights NGOs",0
"Industrial",0
"Intelligence Ministry",0
"Jewish",0
"Labor",1.8
"Labor Ministry",0
"Media",3.8
"Medical",0
"Military",0
"Military Intelligence",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",4.4
"Nongovernmental Organizations",33.8
"Police",44.8
"Protestors",45.4
"Provincial Party",8.2
"Radicals",0
"Rebel",0
"Refugees",0
"Social",1167.7
"Unidentified Forces",24.2
