"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",226.4
"Buddhist",0
"Business",217.4
"Criminals",0
"Dissident",339.4
"Education",208.9
"Elite",185.4
"Exiles",190.4
"General Population",472.3
"Government",267
"Government Major Party (In Government)",0
"Human Rights IGOs",297.4
"Human Rights NGOs",0
"Insurgents",190.4
"International Religious",190.4
"Judicial",0
"Labor",217.9
"Legislative",203
"Media",0
"Medical",0
"Military",186.6
"Municipal",0
"Muslim",190.4
"National Religious",0
"Nongovernmental Organization (International)",183.6
"Nongovernmental Organizations",0
"Opposition Major Party (Out Of Government)",295.5
"Parties",117.2
"Police",256.4
"Protestors",0
"Radicals",0
"Rebel",0
"Social",450.9
"Unidentified Forces",204.4
