"TSectors","Intensity"
"(National) Minor Party",0
"Army",0
"Catholic",0
"Criminals",0
"Dissident",90
"Education",0
"Executive Office",0
"General Population",182.5
"Government",120.6
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Ethnic",11
"International Religious",0
"Kurd (Ethnic Group)",45
"Labor",1
"Legal",0
"Local",0
"Media",1
"Military",22.6
"Municipal",0
"Muslim",10
"National Religious",22
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Parties",0
"Police",0
"Protestors",0
"Radicals",0
"Rebel",10
"Refugees",0
"Separatists",13
"Social",10
"Unidentified Forces",21
