"TSectors","Intensity"
"(National) Minor Party",0
"Air Force",0
"Army",0
"Business",0
"Center Right",0
"Centrist",20.6
"Criminals",72.6
"Dissident",21.6
"Education",30.6
"Executive",0
"General Population",0
"Government",175.6
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",25.6
"International Ethnic",0
"International Religious",21.6
"Labor",22.6
"Local",0
"Media",0
"Medical",0
"Military",49.6
"Muslim",0
"National Religious",0
"News",0
"Nongovernmental Organization (International)",22.6
"Nongovernmental Organizations",0
"Parties",19.6
"Police",0
"Protestors",18.6
"Provincial",0
"Radicals",0
"Rebel",20.6
"Social",360.7
"Unidentified Forces",73.2
