"TSectors","Intensity"
"(National) Major Party",19.5
"Agricultural",14.6
"Business",0
"Criminals",0
"Dissident",294.3
"Education",0
"General Population",0
"Government",469.1
"Government Major Party (In Government)",0
"Human Rights IGOs",38.4
"Human Rights NGOs",0
"Ideological",7.8
"Insurgents",0
"International Religious",11.3
"Kashmiri",0
"Labor",0
"Legislative",57
"Media",8.8
"Medical",0
"Military",293.4
"Muslim",46.8
"National Religious",7.8
"Nongovernmental Organization (International)",53.8
"Nongovernmental Organizations",92.8
"Opposition Major Party (Out Of Government)",0
"Parties",58.3
"Police",410.9
"Protestors",31.8
"Radicals",0
"Rebel",0
"Separatists",0
"Sikh",16.8
"Social",2680.8
"Unidentified Forces",148.8
