"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",39.9
"Buddhist",0
"Business",0
"Criminals",69.3
"Dissident",0
"Education",70.4
"Elite",10.5
"Exiles",0
"General Population",222
"Government",82.5
"Government Major Party (In Government)",13.3
"Human Rights IGOs",0
"Human Rights NGOs",10.3
"Insurgents",0
"International Religious",11.3
"Judicial",7.3
"Labor",18.3
"Legislative",0
"Media",0
"Medical",0
"Military",0
"Municipal",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Opposition Major Party (Out Of Government)",0
"Parties",43.3
"Police",21.3
"Protestors",13.3
"Radicals",0
"Rebel",0
"Social",84.9
"Unidentified Forces",0
