"TSectors","Intensity"
"(National) Minor Party",24
"Air Force",0
"Army",0
"Business",29.5
"Center Right",6
"Centrist",15
"Criminals",148.8
"Dissident",82
"Education",26
"Executive",4.5
"General Population",201.4
"Government",110.2
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Ethnic",61.2
"International Religious",0
"Labor",0
"Local",0
"Media",5
"Medical",0
"Military",85.6
"Muslim",10
"National Religious",42
"News",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Parties",15
"Police",190
"Protestors",0
"Provincial",0
"Radicals",40
"Rebel",70
"Social",363.8
"Unidentified Forces",888.8
