"TSectors","Intensity"
"Army",0
"Business",58.4
"Center Left",0
"Christian",0
"Criminals",65.6
"Dissident",113
"Education",32
"Elections Ministry",0
"Entertainment",0
"Far Right",0.2
"Food Ministry",0
"General Population",302.2
"Government",22.7
"Government Major Party (In Government)",0
"Human Rights NGOs",0
"Insurgents",0
"International Religious",3.7
"Labor",8
"Lower House",0
"Medical",0
"Military",308.6
"Military Intelligence",28.5
"Muslim",0
"National Religious",0
"Parties",48.4
"Police",48.5
"Protestors",13
"Radicals",0
"Rebel",0
"Separatists",0
"Social",296.8
"State Owned Enterprises",0
"State-Owned Heavy Industrial",0
"Unidentified Forces",200.2
