"TSectors","Intensity"
"Army",0
"Business",3.2
"Center Left",0
"Christian",4
"Criminals",0
"Dissident",29
"Education",0
"Elections Ministry",7.4
"Entertainment",0
"Far Right",0
"Food Ministry",11
"General Population",0
"Government",5.8
"Government Major Party (In Government)",0
"Human Rights NGOs",0
"Insurgents",0
"International Religious",0
"Labor",2
"Lower House",0
"Medical",0
"Military",37.6
"Military Intelligence",0
"Muslim",0
"National Religious",0
"Parties",2.5
"Police",69.4
"Protestors",0
"Radicals",0
"Rebel",0
"Separatists",0
"Social",328.2
"State Owned Enterprises",0
"State-Owned Heavy Industrial",0
"Unidentified Forces",0.2
