"TSectors","Intensity"
"Army",0
"Business",10
"Center Left",0
"Christian",0
"Criminals",0
"Dissident",95.1
"Education",0
"Elections Ministry",0
"Entertainment",0
"Far Right",0
"Food Ministry",16
"General Population",232
"Government",14.2
"Government Major Party (In Government)",9
"Human Rights NGOs",0
"Insurgents",0
"International Religious",2.7
"Labor",0
"Lower House",0
"Medical",0
"Military",22.6
"Military Intelligence",0
"Muslim",0
"National Religious",0
"Parties",16.2
"Police",92
"Protestors",0
"Radicals",0
"Rebel",0
"Separatists",0
"Social",283.4
"State Owned Enterprises",9
"State-Owned Heavy Industrial",0
"Unidentified Forces",136
