"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",0
"Business",19.2
"Center Right",0
"Communist",0
"Criminals",0
"Dissident",14.2
"Education",0
"Elite",0
"Executive",0
"Executive Office",0
"General Population",29.4
"Government",20.4
"Government Major Party (In Government)",0
"Ideological",21
"Judicial",23.4
"Labor",0
"Legal",0
"Local",0
"Medical",0
"Military",0
"National",0
"National Religious",0
"Navy",0
"Nongovernmental Organizations",0
"Police",33.4
"Protestors",24.4
"Rebel",0
"Social",20.3
"Unidentified Forces",0
"Upper House",8.4
