"TSectors","Intensity"
"Business",10
"Criminals",1
"Defense",0
"Dissident",164.1
"Education",24
"Elite",11
"Executive",39.8
"Executive Office",13.9
"General Population",398.6
"Government",953.2
"Human Rights IGOs",4.5
"Human Rights NGOs",0
"Insurgents",0
"Intelligence Ministry",0
"International Dissident",0
"International Radicals",3
"International Religious",9.8
"Labor",0
"Local",0
"Media",0
"Medical",0
"Military",0
"Muslim",0
"National Religious",31.5
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",115
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",0
"Separatists",0
"Shia",56.4
"Social",0
"Unidentified Forces",142
