"TSectors","Intensity"
"(National) Major Party",18.4
"Agricultural",0
"Arab",0
"Beja",0
"Business",21.6
"Criminals",0
"Dissident",96
"Education",0
"General Population",54.2
"Government",76.6
"Government Major Party (In Government)",30
"Health Ministry",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"Intelligence Ministry",21.6
"International Ethnic",0
"International Religious",25
"Labor",0
"Local",0
"Media",18
"Military",71.6
"National Ethnic",0
"National Ethnic Minority",0
"Nongovernmental Organization (International)",34.5
"Nongovernmental Organizations",0
"Police",31.5
"Print News",0
"Protestors",29
"Provincial",25.5
"Rebel",0
"Refugees",18
"Social",22
"Unidentified Forces",0
"Women",0
