"TSectors","Intensity"
"(National) Minor Party",23.6
"Agricultural",32.6
"Business",25.6
"Criminals",0
"Defense",0
"Dissident",194.7
"Education",0
"Far Left",183.1
"Far Right",0
"General Population",207.6
"Government",192.2
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",0
"Insurgents",21.6
"International Ethnic",0
"Labor",0
"Legislative",18.2
"Local",0
"Marines",0
"Media",18.6
"Medical",0
"Military",13.6
"Municipal",0
"National Ethnic Minority",0
"National Religious",0
"Nongovernmental Organizations",28.6
"Parties",0
"Police",0
"Protestors",0
"Provincial",0
"Rebel",0
"Social",372.2
"South American Indigenous",0
"Unidentified Forces",25.6
