"TSectors","Intensity"
"Army",0
"Business",158.3
"Center Left",0
"Christian",0
"Criminals",294.7
"Dissident",351.1
"Education",196
"Elections Ministry",0
"Entertainment",183.1
"Far Right",0
"Food Ministry",0
"General Population",1517
"Government",0
"Government Major Party (In Government)",0
"Human Rights NGOs",0
"Insurgents",183.1
"International Religious",169.1
"Labor",168.1
"Lower House",0
"Medical",356.2
"Military",0
"Military Intelligence",0
"Muslim",220.3
"National Religious",185.1
"Parties",260.8
"Police",0
"Protestors",170.6
"Radicals",183.1
"Rebel",199.1
"Separatists",211.1
"Social",594.4
"State Owned Enterprises",0
"State-Owned Heavy Industrial",0
"Unidentified Forces",178.5
