"TSectors","Intensity"
"Agricultural",6
"Business",15
"Catholic",0
"Criminals",82
"Dissident",68
"Education",16
"Entertainment",0
"Environment Ministry",0
"General Population",350.4
"Government",56.2
"Human Rights NGOs",15
"International Religious",0
"Justice",0
"Labor",6
"Legal",0
"Legislative",91.5
"Local",0
"Media",5
"Medical",0
"Military",8
"Municipal",0
"Muslim",0
"National Religious",0
"Nilotic",12
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",200.7
"Protestors",33
"Provincial",0
"Rebel",0
"Refugees",6
"Social",249.5
"Television Entertainment",0
"Unidentified Forces",16
"Upper House",0
